accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF001NTG	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	70.78	20.26	8.96	29.22	70.78	20.26	8.96	29.22									1.59873099972019	0.183284383687388	1.2001554042220801	0.33888990657629603	1.43004092445382	10.9067796098388	25.0435312992558	1.16200890152163	58.136578570724	1.1313	1.2474	1.3206	1.4559	1.9824	4.1893	1.8315	1.6926	1.4272	1.2294	1
ENCFF001OAC	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	69.35	21.46	9.19	30.65	69.35	21.46	9.19	30.65									3.22522606482812	0.415757359241799	1.25762718007264	0.7032408881571279	1.3055195284286398	10.7689181247945	21.910619934089798	1.05712651087415	59.355964409513206	0.982924296298012	1.06554244217695	1.14198353042008	1.37645434317931	3.1710182750823903	8.93112452047373	3.3170799504291097	3.990765298834471	4.12627450072001	4.08599493738651	1
ENCFF001NCD	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	68.35	22.14	9.5	31.65	68.35	22.14	9.5	31.65									2.8806321319538903	0.26313466589963397	1.2861486764128502	0.41380170999485605	1.39587689741553	11.268525197921699	24.977399943385702	1.2319694161119399	56.282511360903904	1.17975053254724	1.27162624537604	1.39322201637771	1.5446887087917098	2.97200581728651	5.10898360418314	1.96378678800094	1.76570335459499	1.50697289892766	1.27479437340462	1
ENCFF001NPE	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	63.02	25.69	11.29	36.98	63.02	25.69	11.29	36.98									4.19777832952827	0.45690996844929205	1.4349213654613602	0.6783503198470711	1.54311829194195	13.080322087716201	23.9949898363521	1.31208959351464	53.301520207189	1.1587	1.3230000000000002	1.4623	1.8452	3.9099	8.208	3.0852	2.2946	1.9007	1.5319999999999998	1
ENCFF001NWA	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	64.74	26.08	9.18	35.26	64.74	26.08	9.18	35.26									7.014731081535691	0.574144268514549	1.4465555281778502	0.668766124250535	1.6552636641948	13.049715290599401	24.567029064998803	1.40638905671798	49.6174059210104	1.2346935693695802	1.37306247182565	1.53212518750273	1.89902090298852	5.38900453809731	7.3346704146704615	2.47207174153539	1.95092322371578	1.6690399301108405	1.4341371854400602	1
ENCFF001MYZ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	1.0	54.46	34.83	10.71	45.54	54.46	34.83	10.71	45.54									3.25468350160576	0.362211538365008	1.59461421158254	0.569720199617911	1.56861288441055	16.5086341472719	26.9188025736294	1.33018372598014	47.892537217536706	1.3337	1.4906	1.6587	2.1308	3.0912	4.4563	2.9585	2.3111	1.917	1.6395	1
ENCFF001LMP	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0	83.5	11.78	4.73	16.5	83.5	11.78	4.73	16.5									6.24139228789682	0.727167312562937	1.04828456053625	0.8472938472023029	1.71462573616917	9.71133013945257	20.439311179599898	0.9332438232990551	58.337351113281095	0.9149	0.9511	1.0394	1.1675	4.5061	12.8725	3.5849	2.196	1.5338	1.0162	1
ENCFF492DJT	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0	1.0	2.0	0.0	5.59	61.08	33.33	94.41	5.59	61.08	33.33	94.41									1.3768494202580202	0.250620252373687	1.68944452394245	0.360361086645881	2.46649831005162	10.1093579002316	27.171588712716797	1.31648692280251	55.2587928709774	1.0955	1.3384	1.3607	1.4355	2.2036	8.6484	2.3245	1.857	1.8571	1.3754	1
ENCFF001NOM	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	72.43	17.53	10.04	27.57	72.43	17.53	10.04	27.57									3.9411940190201302	0.30003668570829606	1.2047828488266599	0.432468061261101	1.1181078237312199	12.137426275836198	24.814656545173804	1.28883746618666	54.762490274255896	1.2399	1.3935	1.5295	1.795	3.8854	5.7541	2.3053	1.8277	1.8204	1.3603	1
ENCFF001MXN	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	2.0	58.72	30.01	11.26	41.28	58.72	30.01	11.26	41.28									2.30198313859016	0.24756512301741498	1.4851893837954098	0.42687113525573	1.7636623932570499	13.600074098385699	25.8243948799626	1.33769735239219	53.0125624953437	1.2643	1.4048	1.5337	1.8105	2.6112	4.8865	2.4537	1.9748	1.7192	1.4265	1
ENCFF001NKT	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	64.4	26.06	9.54	35.6	64.4	26.06	9.54	35.6									6.45556167278726	0.594312587851178	1.25457027791726	0.76169618062908	1.42134886975741	13.647006152859499	23.3537420316335	1.23420191301297	51.277560313551795	1.1237	1.2858	1.4209	1.8281	5.1238	8.9438	2.982	1.9984	1.6291	1.2934	1
ENCFF001MYT	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	58.39	30.75	10.86	41.61	58.39	30.75	10.86	41.61									2.5662469818492	0.266130445048709	1.46211792305524	0.434309043408054	1.5559567061977801	14.5646626907052	26.0203063470664	1.37711460975405	51.7531552529153	1.36486998711243	1.5039041770904398	1.6858464104313502	2.06458949283602	2.68607383822303	3.98999317716625	2.59646728830263	2.10264574330983	1.79531498749147	1.52725343036919	1
ENCFF001NAO	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	2.0	60.09	24.17	15.74	39.91	60.09	24.17	15.74	39.91									1.03434824479778	0.121192050289114	0.9097022718684099	0.234155637817608	0.9350987618703192	9.36734295826442	21.3228930056035	1.10332511164297	64.9719419578459	1.002	1.1928	1.2724	1.4484	2.3138	7.4895	2.2644	1.8307	1.517	1.0949	1
ENCFF001LMB	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0	78.21	17.74	4.05	21.79	78.21	17.74	4.05	21.79									6.162938626658139	0.689412112004868	1.72644215756069	0.91874757134351	3.19453048986817	11.8805608075339	24.886110444503103	1.4297318763235198	49.111525914203995	1.2585	1.2977	1.4398	1.6526	4.8442	6.6105	2.5147	1.7955	1.6053	1.3804	1
ENCFF001NEZ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	62.3	26.77	10.92	37.7	62.3	26.77	10.92	37.7									3.80945557871879	0.438027353249233	1.3406199989102299	0.637717777593907	1.53243985574662	13.2334511227667	24.4724197151662	1.25656637411027	53.279302223738	1.1443	1.2747	1.4276	1.7426	3.5776	7.5594	2.9151	2.1509	1.8039	1.4544	1
ENCFF001MYB	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	2.0	1.0	64.5	18.81	16.69	35.5	64.5	18.81	16.69	35.5									0.962100788794272	0.109730228691245	0.889558613466354	0.213449237797734	0.875090932431854	8.321056181469551	19.567640484239398	1.1234867518833502	67.9378867812263	0.9522	1.1851	1.258	1.4219	2.4897	9.4388	2.4458	1.9233	1.6501	1.0431	1
ENCFF001NCG	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	74.65	17.72	7.63	25.35	74.65	17.72	7.63	25.35									3.60566311408211	0.31934722134633803	1.3909034215523501	0.558638666414412	1.5130016186332	11.6315612452965	24.9880879807726	1.37969210933832	54.6131046225642	1.17930158774094	1.3650973784456102	1.4386199213222302	1.65036484480689	3.63443553716435	6.33452930003079	2.28525362682379	1.87266241562207	1.61991786234504	1.35021987565176	1
ENCFF001NSR	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	65.31	25.12	9.58	34.69	65.31	25.12	9.58	34.69									7.86794904179125	0.494929438841797	1.3073664782419199	0.603214122899091	1.5000850376933301	11.6964566956868	23.8819052871305	1.22393896608254	51.4241549316327	1.1521	1.2734	1.4179	1.6536	6.1610000000000005	7.5986	2.1221	1.7036	1.4981	1.2584	1
ENCFF001OAY	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	63.01	26.42	10.57	36.99	63.01	26.42	10.57	36.99									2.82919412573189	0.254343524862935	1.29960881845048	0.41202442745017104	1.42456539578813	11.513827286045801	25.1807137930514	1.3526725704705802	55.733050058148606	1.2457	1.3398	1.4619	1.6980000000000002	2.8636	4.8229	2.09	1.7958	1.5412	1.296	1
ENCFF001NMI	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	1.0	63.52	25.27	11.21	36.48	63.52	25.27	11.21	36.48									2.96756306956231	0.276129974206973	1.23970326391494	0.43537739616815296	1.33221843286381	11.813024315817499	24.368293282185398	1.32979180548155	56.237898459799396	1.1548	1.3299	1.4369	1.6977	3.1451	6.6275	2.3599	1.8672	1.5972	1.3117	1
ENCFF001NUZ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	57.68	30.0	12.32	42.32	57.68	30.0	12.32	42.32									3.0127137041137098	0.29857769271161305	1.2887599762683601	0.510434875511174	1.53960160847792	11.612592318131302	25.1484932453474	1.2517077007358202	55.337118878702704	1.1702684892621202	1.2993596134025	1.39206641546841	1.5631741096824	3.00052379906392	5.07724628130826	2.03740939121031	1.74329340069502	1.50144467161178	1.31321494348039	1
ENCFF001NFW	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	56.3	31.29	12.41	43.7	56.3	31.29	12.41	43.7									3.3405605156516804	0.309403179419365	1.3562629044754402	0.503097074106676	1.4935726078296998	12.2526092900054	25.073015499568	1.3508881524239098	54.32059077651979	1.1654	1.3138	1.4321	1.6892	3.5935	6.104	2.2503	1.8013	1.5951	1.3454	1
ENCFF001LRB	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	2.0	1.0	2.0	0.0	95.73	3.4	0.87	4.27	95.73	3.4	0.87	4.27									7.22827417252626	0.687669851524401	1.7509743907312099	0.8969834160057409	3.15246521378018	11.414963880073099	24.0340299294338	1.4800487875294701	49.3545903583959	1.29157868186433	1.3071084771837098	1.4900265361468998	1.6935815043264602	5.88412479701828	6.56826960558489	2.40399147007752	1.8489836843345	1.65637253164847	1.37892075218407	1
ENCFF002AFK	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	55.89	33.75	10.36	44.11	55.89	33.75	10.36	44.11									3.83832605750414	0.575041396959205	1.44452807466506	0.7311957448943751	1.9269406392694097	13.561944904410698	25.4437252245471	1.29790757188017	51.1803903858698	1.2182	1.3735	1.453	1.7202	3.1987	7.2335	2.5544	1.8975	1.7275	1.3997	1
ENCFF001NHL	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	56.2	34.01	9.8	43.8	56.2	34.01	9.8	43.8									19.7991948880118	0.845256912422691	1.15192791219228	0.750277442677777	1.29620816602089	11.622408313118301	20.2235840865118	1.12969225243209	43.181450026612396	1.0711	1.1643	1.3253	1.7027	14.2853	13.3563	2.2364	1.6431	1.4167	1.1874	1
ENCFF001NIQ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	57.28	31.37	11.35	42.72	57.28	31.37	11.35	42.72									5.29220563446655	0.44194856117498504	1.3478977990176202	0.546570241526047	1.54193627643485	12.771195707993698	24.7698625116051	1.33420333460209	51.954179933179105	1.1997	1.3524	1.4628	1.7796	4.4085	6.7455	2.4484	1.861	1.6334	1.3763	1
ENCFF001NZG	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	63.66	28.21	8.13	36.34	63.66	28.21	8.13	36.34									11.1483464237682	0.9135830265943231	1.4509375056539802	1.0951135520679	1.6030170654776401	15.8550731047349	22.7523284355607	1.3557495723076498	43.825851313834704	1.286	1.4371	1.6247	2.2924	8.1163	10.9485	3.4539	2.1527	1.7134	1.4607	1
ENCFF001MXV	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	57.22	31.86	10.92	42.78	57.22	31.86	10.92	42.78									12.951835074419902	1.9560595037601798	1.23557524186968	2.3649368345318	2.24616244156742	17.774155817533604	18.7183218042453	1.0413359004144	41.7116173816577	1.0146	1.0934	1.2629	1.8624	8.4168	18.9085	3.9979	1.8864	1.4768	1.2122	1
ENCFF001NVX	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	68.16	22.87	8.96	31.84	68.16	22.87	8.96	31.84									4.994955442992611	0.40771966546211896	1.44234077832905	0.5456172083668229	1.5128477141080099	12.633856054182598	24.825842674744898	1.4142938204501299	52.22252664136379	1.24099821608925	1.38030578010301	1.52167715987994	1.8294436855621896	4.25713596547236	6.46735365933883	2.41066579986405	1.92437921066786	1.63351017654654	1.39900911045671	1
ENCFF002BXN	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	15.32	54.25	30.43	84.68	15.32	54.25	30.43	84.68									1.32873150836025	0.170396811448403	1.09833724225841	0.323925651639021	1.5161983026982702	10.537128727872199	24.056656182262998	1.19964607562103	59.768979497839496	1.1084	1.3094	1.3466	1.419	2.1255	6.2506	1.9405	1.599	1.456	1.2174	1
ENCFF001ZTK	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	2.0	0.0	15.86	58.82	25.32	84.14	15.86	58.82	25.32	84.14									2.01988374972568	0.26314358942352	1.21827227207477	0.477161673246934	1.84029378663021	11.5053343453724	24.3082665743215	1.2560224044519	57.111621604753104	1.2041	1.3864	1.4936	1.7093	2.4371	5.4636	2.1734	1.7923	1.5733	1.3443	1
ENCFF001NGU	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	56.75	32.34	10.91	43.25	56.75	32.34	10.91	43.25									3.85755660555965	0.310268153859168	1.31216944004705	0.489420067431209	1.38910708027698	13.1437485146202	25.530809295356	1.31126310658884	52.655657736261	1.2151	1.3869	1.4531	1.7296	3.5568	5.6103	2.2733	1.8421	1.5543	1.3615	1
ENCFF001NWQ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	72.1	19.61	8.29	27.9	72.1	19.61	8.29	27.9									2.66874602549738	0.252854071404779	1.3486559872412198	0.42414882556602	1.4388961229042398	11.808133724979598	25.346980387406802	1.26265532103887	55.4489295339612	1.1809	1.3254	1.433	1.6775	2.8782	5.3239	2.1386	1.8486	1.5930000000000002	1.337	1
ENCFF001NSF	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	57.6	30.71	11.69	42.4	57.6	30.71	11.69	42.4									3.89974667039585	0.344379362591326	1.29572357896982	0.497101498850057	1.59734476770742	12.477136952921699	25.1197731905244	1.30035152249281	53.4684424555466	1.2469	1.3611	1.4595	1.7223	3.4509	5.3424	2.1622	1.8297	1.5718	1.3682	1
ENCFF001NOP	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	74.03	17.38	8.59	25.97	74.03	17.38	8.59	25.97									3.6942056761423796	0.289347821918375	1.2809217146104	0.47676285690352393	1.5034581454893703	11.875169677720802	24.4861729688378	1.34541186396716	55.04854927441011	1.2465	1.4032	1.5171	1.7376	3.6447	6.0217	2.272	1.8836	1.6564	1.4251	1
ENCFF001NNB	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	60.56	28.64	10.8	39.44	60.56	28.64	10.8	39.44									5.59433723635931	0.46084528276027503	1.69886940231199	0.8001555970077808	1.75137331491162	12.1027061181671	25.114203568049003	1.7026988623480401	50.7748106180849	1.1726	1.3074	1.4041	1.6934	4.1972	8.4676	2.3774	1.9414	1.726	1.5018	1
ENCFF001MZW	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	65.85	27.0	7.15	34.15	65.85	27.0	7.15	34.15									11.834587676239801	1.3222482455434499	1.3840830449827	1.6712336889540202	1.59584605676096	21.5875449466992	19.492573471176897	1.08465014632824	40.027232723314704	1.07044024095979	1.27672409429155	1.49777264060206	2.68590857702108	9.35954980341866	15.6847442755176	6.09444341325954	2.58234480198437	1.6521691443227602	1.32291649089651	1
ENCFF001MYH	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	58.6	25.38	16.02	41.4	58.6	25.38	16.02	41.4									1.7957939603196897	0.18245331401196901	1.24296952634998	0.329792207634502	1.20714674589505	10.2607979372555	23.3980437118877	1.25602359041407	60.3269790062315	1.0442	1.2064	1.3275	1.5094	2.5756	6.9623	2.1723	1.7782	1.6592	1.2446	1
ENCFF001NJH	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	61.75	27.37	10.88	38.25	61.75	27.37	10.88	38.25									6.914691981352731	0.545323665575146	1.27595051054151	0.664087074347104	1.5240632006839498	11.554328714532302	23.709330085654802	1.3220242608036399	52.4902005065088	1.1534	1.2982	1.4109	1.6325	4.8215	8.9371	2.2784	1.7882	1.5489	1.2978	1
ENCFF001NEP	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	2.0	58.9	31.53	9.56	41.1	58.9	31.53	9.56	41.1									7.06966883043667	0.508593334729314	1.30007409435755	0.650238390541694	1.53534381392652	13.675543224393198	24.3013385306767	1.32473865631493	49.6344611246235	1.2182	1.3494	1.4696	1.8508	5.542999999999998	7.4669	2.5002	1.8819	1.6007	1.3365	1
ENCFF001NKR	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	2.0	56.79	31.59	11.63	43.21	56.79	31.59	11.63	43.21									6.30752683619663	0.559454939684709	1.3001531192889	0.7073324886067759	1.5104275344568798	13.3180516452511	23.6779474959099	1.2790853566953702	51.340020583909705	1.1467	1.2723	1.4206	1.7711	5.0093	8.6346	2.8044	1.9355	1.6096	1.3159999999999998	1
ENCFF002AEZ	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	55.86	34.4	9.75	44.14	55.86	34.4	9.75	44.14									5.83941312955107	0.884358313580056	1.52756447359314	1.08337905928591	2.10988071795932	15.2838703917519	24.872677882314896	1.39204177830654	47.006814253657204	1.2646	1.4273	1.5224	1.9494	4.3406	9.2764	2.9612	2.0882	1.8358	1.5404	1
ENCFF001NHC	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	61.98	26.49	11.53	38.02	61.98	26.49	11.53	38.02									3.2034500089822995	0.276533600850997	1.2083710959813798	0.43619643170730205	1.3775208459909698	11.267432213944199	24.163586782097603	1.24147438834603	56.825434632099295	1.1213	1.2533	1.3804	1.5905	3.2631	6.2613	2.1789	1.7794	1.5119	1.2077	1
ENCFF001NNV	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	78.4	12.97	8.63	21.6	78.4	12.97	8.63	21.6									2.8903415006807798	0.300284019148189	1.07237251483245	0.447160732658505	1.1848712056335602	11.5539728795599	24.3361899539778	1.1996574519601	57.0151497415487	1.0958591156326998	1.32868968400177	1.39637581478547	1.64050765813279	3.54932945768462	7.2003703901734815	2.4442348915320604	1.78402169844796	2.14019413889145	1.24873012555352	1
ENCFF001MXL	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	2.0	0.0	2.0	1.0	56.78	31.71	11.51	43.22	56.78	31.71	11.51	43.22									2.12655679959743	0.21245439677946898	1.42126053591647	0.373380299408731	1.44591772550006	13.5839979871682	25.7201660586237	1.26788275254749	53.8483834444584	1.2184	1.3705	1.4775	1.7673	2.5022	4.4284	2.4173	1.9338	1.6567	1.3869999999999998	1
ENCFF001MXT	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	0.0	2.0	1.0	59.37	29.56	11.07	40.63	59.37	29.56	11.07	40.63									9.882065649221712	1.3312921892123502	1.25908458381839	1.58373452618023	1.8029158795611298	16.6830839470269	19.999090297884802	1.07344849593548	46.385284431159	1.04457522820071	1.14315736845004	1.2907481085081498	1.84241263546217	7.338437571941661	14.781389160766599	3.83608812508916	1.92263420517796	1.49412673595664	1.1719693406719098	1
ENCFF001LMS	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0	74.56	20.23	5.21	25.44	74.56	20.23	5.21	25.44									7.654406027932611	0.717142435412498	1.2985278598088001	0.864446825324306	1.96014246453197	12.6182727731884	24.709784244756197	1.3035484593286297	48.873728909716604	1.1394	1.2297	1.3216	1.5433	5.0174	8.0704	2.2696	1.6778	1.4841	1.2579	1
ENCFF001NVJ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	64.85	24.77	10.38	35.15	64.85	24.77	10.38	35.15									2.55965740421387	0.247297678638437	1.39164366477965	0.605550593868434	1.4234029576600098	11.9161069175583	25.3969153028208	1.30900881674382	55.150416663716605	1.2158	1.3599	1.4719	1.7076	2.9806	5.4202	2.2018	1.8876	1.5748	1.3515	1
ENCFF001MZF	ChIP-seq	mouse	y2010	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.8	68.52	28.68	97.2	2.8	68.52	28.68	97.2									3.35579996476481	0.49490348073389895	1.2046409785316998	0.6734955830166359	1.5617245111116698	12.018120957390598	24.092416882692	1.15088213827297	55.44801550348579	1.1	1.2415	1.314	1.4794	3.0415	7.249	2.0525	1.6377	1.3911	1.2127	1
ENCFF001NGH	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	55.47	33.95	10.58	44.53	55.47	33.95	10.58	44.53									4.7675679571731395	0.35514318757392	1.6597374430345702	0.5041023843300171	1.82999212613044	11.5829972468758	27.060884341483497	1.978296077153	50.261279236245606	1.60803124324054	1.6857480432214098	1.92465926889687	2.10183183388822	4.37127108815476	4.91028872606404	2.29552601230208	1.90824635029951	1.70118270839244	1.52487970200227	1
ENCFF001NQI	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	70.99	20.93	8.09	29.01	70.99	20.93	8.09	29.01									3.56240236087724	0.31214106059024	1.4212099799982398	0.49026117863410207	1.49653339929624	13.0097636588326	25.4177509826006	1.38207829783265	52.9078590813381	1.2583	1.4109	1.5678	1.8778	3.7888	5.6171	2.3552	1.9523	1.6387	1.4209	1
ENCFF001NNJ	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	0.0	57.86	28.64	13.5	42.14	57.86	28.64	13.5	42.14									6.40182413446938	0.484888841805772	1.2361336017071	0.6195801867518199	1.69357971255757	11.3422219531758	22.8494029692631	1.28466284284496	54.0877057574244	1.1423	1.2838	1.4206	1.6701	5.3667	8.4011	2.3027	1.7621	1.5621	1.2749	1
ENCFF001KUA	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	68.56	25.07	6.37	31.44	68.56	25.07	6.37	31.44									3.58192223196608	0.489503254146915	1.5152200052436	0.759920401728179	2.66911368067673	15.570784099230599	26.553718286005303	1.29754022856879	47.5622778124338	1.2586	1.3396	1.4823	1.7678	3.1854	5.2703	2.7762	2.2269	1.8629	1.5829	1
ENCFF001NUL	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	1.0	66.84	23.17	9.99	33.16	66.84	23.17	9.99	33.16									1.77884946467417	0.19991169047918	1.29284328300771	0.35293426611952605	1.36464540486675	11.4075241332096	25.3688340307625	1.1950141578796	57.0394435690009	1.1565	1.2879	1.3788	1.5554	2.4488	4.8884	2.0436	1.7431	1.5015	1.2514	1
